player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Amadio, Michael",8478020,"RW,C",roster,,,29,1996-05-13,CAN,73,204,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8478020.png
"Batherson, Drake",8480208,"RW,LW",roster,,,27,1998-04-27,USA,75,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480208.png
"Chabot, Thomas",8478469,LD,roster,,,28,1997-01-30,CAN,74,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8478469.png
"Cousins, Nick",8476393,LW,roster,,,32,1993-07-20,CAN,71,192,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8476393.png
"Cozens, Dylan",8481528,C,roster,,,24,2001-02-09,CAN,75,195,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8481528.png
"Eller, Lars",8474189,C,roster,,,36,1989-05-08,DNK,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8474189.png
"Giroux, Claude",8473512,RW,roster,,,37,1988-01-12,CAN,71,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8473512.png
"Greig, Ridly",8482092,"RW,LW,C",roster,,,23,2002-08-08,CAN,72,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482092.png
"Jensen, Nick",8475324,"RD,LD",roster,,,35,1990-09-21,USA,73,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8475324.png
"Kaliyev, Arthur",8481560,RW,roster,,,24,2001-06-26,UZB,74,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/LAK/8481560.png
"Kleven, Tyler",8482095,LD,roster,,,23,2002-01-10,USA,76,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482095.png
"Korpisalo, Joonas",8476914,G,roster,Yes,,31,1994-04-28,FIN,75,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BOS/8476914.png
"MacDermid, Kurtis",8477073,LW,roster,,,31,1994-03-25,CAN,77,233,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8477073.png
"Matinpalo, Nikolas",8484321,RD,roster,,,27,1998-10-05,FIN,75,211,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8484321.png
"Merilainen, Leevi",,G,roster,,,23,,,,,,,,,,,
"Perron, David",8474102,LW,roster,,,37,1988-05-28,CAN,73,196,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8474102.png
"Pinto, Shane",8481596,C,roster,,,24,2000-11-12,USA,75,201,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8481596.png
"Sanderson, Jake",8482105,LD,roster,,,23,2002-07-08,USA,75,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482105.png
"Spence, Jordan",8481606,RD,roster,,,24,2001-02-24,AUS,70,180,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8481606.png
"Stützle, Tim",8482116,"C,LW",roster,,,23,2002-01-15,DEU,72,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482116.png
"Tkachuk, Brady",8480801,LW,roster,,,26,1999-09-16,USA,76,221,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480801.png
"Ullmark, Linus",8476999,G,roster,,,32,1993-07-31,SWE,77,212,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8476999.png
"White, Colin",8478400,C,roster,Yes,,28,1997-01-30,USA,73,194,R,,,,,,https://assets.nhle.com/mugs/nhl/20162017/OTT/8478400.png
"Zetterlund, Fabian",8480188,LW,roster,,,26,1999-08-25,SWE,71,220,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480188.png
"Zub, Artem",8482245,RD,roster,,,30,1995-10-03,RUS,74,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482245.png
"Andonovski, Matthew",,LD,non_roster,,,20,,,,,,,,,,,
"Bongiovanni, Wyatt",8483579,LW,non_roster,,,26,1999-07-24,USA,72,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483579.png
"Boucher, Tyler",8482674,RW,non_roster,,,22,2003-01-16,USA,74,216,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482674.png
"Bourgault, Xavier",8482673,RW,non_roster,,,22,2002-10-22,CAN,72,172,R,,,,,,https://assets.nhle.com/mugs/nhl/20232024/EDM/8482673.png
"Chiasson, Jake",8475163,RW,non_roster,,,22,1990-10-01,CAN,76,208,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/OTT/8475163.png
"Crotty, Cameron",8480075,RD,non_roster,,,26,1999-05-05,CAN,75,182,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/MIN/8480075.png
"Donovan, Jorian",,LD,non_roster,,,21,,,,,,,,,,,
"Halliday, Stephen",8483676,C,non_roster,,,23,2002-07-02,CAN,76,212,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483676.png
"Hamara, Tomas",8483683,LD,non_roster,,,21,2004-03-09,CZE,72,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/OTT/8483683.png
"Hodgson, Hayden",8478173,RW,non_roster,,,29,1996-03-02,CAN,74,208,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/PHI/8478173.png
"Jenik, Jan",8480890,C,non_roster,,,25,2000-09-15,CZE,73,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/ARI/8480890.png
Lucas Ellinas,,LW,non_roster,,,19,,,,,,,,,,,
"Lycksell, Olle",8480245,"RW,LW",non_roster,,,26,1999-08-24,SWE,70,163,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8480245.png
"Parsons, Jackson",,G,non_roster,,,20,,,,,,,,,,,
"Pettersson, Oskar",,RW,non_roster,,,21,,,,,,,,,,,
"Pilon, Garrett",8479516,C,non_roster,,,27,1998-04-13,USA,72,191,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/WSH/8479516.png
"Shepard, Hunter",,G,non_roster,,,29,,,,,,,,,,,
"Sogaard, Mads",8481544,G,non_roster,,,24,2000-12-13,DNK,79,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/OTT/8481544.png
"Thomson, Lassi",8481575,RD,non_roster,,,25,2000-09-24,FIN,72,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/OTT/8481575.png
"Toure, Djibril",,RD,non_roster,,,22,,,,,,,,,,,
"Yakemchuk, Carter",8484759,RD,non_roster,,,20,2005-09-29,CAN,75,209,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484759.png
"Beckman, Lucas",,G,unsigned,,,18,,,,,,OTT,2025,4,97,"Jun. 1, 2027",
"Beckner, Owen",,C,unsigned,,,20,,,,,,OTT,2023,7,204,"Aug. 15, 2028",
"Dyck, Tyson",,C,unsigned,,,21,,,,,,OTT,2022,7,206,"Aug. 15, 2026",
"Eliasson, Gabriel",,LD,unsigned,,,19,,,,,,OTT,2024,2,39,"Jun. 1, 2028",
"Formenton, Alex",8480029,LW,unsigned,,,26,1999-09-13,CAN,75,195,L,OTT,2017,2,47,"Sep. 13, 2026",https://assets.nhle.com/mugs/nhl/20172018/OTT/8480029.png
"Hensler, Logan",,RD,unsigned,,,19,,,,,,OTT,2025,1,23,"Aug. 15, 2029",
"Idzan, Bruno",,LW,unsigned,,,19,,,,,,OTT,2025,6,181,"Aug. 15, 2029",
"Isayev, Dmitri",,LW,unsigned,,,18,,,,,,OTT,2025,5,149,-,
"Montgomery, Blake",,LW,unsigned,,,20,,,,,,OTT,2024,4,117,"Aug. 15, 2029",
"Moore, Javon",8475186,LW,unsigned,,,19,1990-11-19,USA,75,207,L,OTT,2024,4,112,"Aug. 15, 2028",https://assets.nhle.com/mugs/nhl/20152016/NJD/8475186.png
"Nikitin, Vladimir",,G,unsigned,,,20,,,,,,OTT,2023,7,207,"Jun. 1, 2027",
"Nordberg, Filip",,LD,unsigned,,,21,,,,,,OTT,2022,2,64,"Jun. 1, 2026",
"O'Neill, Cameron",,RW,unsigned,,,21,,,,,,OTT,2022,5,143,"Aug. 15, 2027",
"Reidler, Kevin",,G,unsigned,,,21,,,,,,OTT,2022,5,151,"Jun. 1, 2026",
"Stanley, Hoyt",,RD,unsigned,,,20,,,,,,OTT,2023,4,108,"Aug. 15, 2027",
"Trofimov, Andrei",,G,unsigned,,,19,,,,,,OTT,2025,7,213,-,
"Vanek, Blake",,RW,unsigned,,,18,,,,,,OTT,2025,3,93,"Jun. 1, 2027",
"Vantassell, Nicholas",,RW,unsigned,,,21,,,,,,OTT,2023,7,215,"Aug. 15, 2027",
"Wallberg, Theo",,LD,unsigned,,,21,,,,,,OTT,2022,6,168,"Aug. 15, 2027",
"Wallenius, Eerik",,LD,unsigned,,,19,,,,,,OTT,2024,5,136,"Jun. 1, 2028",
