player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Benson, Zach",8484145,LW,roster,,,20,2005-05-12,CAN,70,170,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8484145.png
"Bryson, Jacob",8480196,"LD,RD",roster,,,27,1997-11-18,CAN,69,176,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480196.png
"Byram, Bowen",8481524,"LD,RD",roster,,,24,2001-06-13,CAN,73,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481524.png
"Dahlin, Rasmus",8480839,"LD,RD",roster,,,25,2000-04-13,SWE,75,202,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480839.png
"Danforth, Justin",8479941,"C,RW",roster,,,32,1993-03-15,CAN,69,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479941.png
"Doan, Josh",8482659,RW,roster,,,23,2002-02-01,USA,74,198,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482659.png
"Dunne, Josh",8482623,C,roster,,,26,1998-12-08,USA,76,211,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/CBJ/8482623.png
"Ehrhoff, Christian",8469555,LD,roster,Yes,,43,1982-07-06,DEU,74,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/CHI/8469555.png
"Ellis, Colten",8481551,G,roster,,,25,2000-10-05,CAN,73,191,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481551.png
"Geertsen, Mason",8477419,LW,roster,,,30,1995-04-19,CAN,76,227,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8477419.png
"Greenway, Jordan",8478413,LW,roster,,,28,1997-02-16,USA,78,231,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/MIN/8478413.png
"Kesselring, Michael",8480891,RD,roster,,,25,2000-01-13,USA,76,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480891.png
"Kozak, Tyson",8482896,"RW,C,LW",roster,,,22,2002-12-29,CAN,71,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482896.png
"Krebs, Peyton",8481522,"C,RW,LW",roster,,,24,2001-01-26,CAN,72,187,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481522.png
"Kulich, Jiri",8483468,C,roster,,,21,2004-04-14,CZE,73,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8483468.png
"Luukkonen, Ukko-Pekka",8480045,G,roster,,,26,1999-03-09,FIN,77,217,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480045.png
"Lyon, Alex",8479312,G,roster,,,32,1992-12-09,USA,73,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479312.png
"Malenstyn, Beck",8479359,LW,roster,,,27,1998-02-04,CAN,75,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479359.png
"McLeod, Ryan",8480802,C,roster,,,26,1999-09-21,CAN,74,207,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480802.png
"Metsa, Zach",,RD,roster,,,26,,,,,,,,,,,
"Meyer, Carson",8480292,RW,roster,,,28,1997-08-18,USA,71,184,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/CBJ/8480292.png
