player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Vladar, Dan",8478435,G,roster,,,28,1997-08-20,CZE,77,209,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PHI/8478435.png
"York, Cam",8481546,"RD,LD",roster,,,24,2001-01-05,USA,71,175,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481546.png
"Zamula, Egor",8481178,"LD,RD",roster,,,25,2000-03-30,RUS,75,177,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481178.png
"Zegras, Trevor",8481533,"RW,LW,C",roster,,,24,2001-03-20,USA,72,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/PHI/8481533.png
"Andrae, Emil",,"RD,LD",non_roster,,,23,,,,,,,,,,,
"Barkey, Denver",,C,non_roster,,,20,,,,,,,,,,,
"Bjarnason, Carson",,G,non_roster,,,20,,,,,,,,,,,
"Bump, Alex",,LW,non_roster,,,21,,,,,,,,,,,
"Dorwart, Karsen",8485483,"C,LW",non_roster,,,23,2002-09-17,USA,73,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/PHI/8485483.png
"Eklind, Oscar",,LW,non_roster,,,27,,,,,,,,,,,
"Gaucher, Jacob",,C,non_roster,,,24,,,,,,,,,,,
"Gendron, Alexis",,RW,non_roster,,,21,,,,,,,,,,,
"Gill, Spencer",,RD,non_roster,,,19,,,,,,,,,,,
"Grans, Helge",,RD,non_roster,,,23,,,,,,,,,,,
"Grundstrom, Carl",8479336,RW,non_roster,,,27,1997-12-01,SWE,72,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/LAK/8479336.png
"Guryev, Artem",,LD,non_roster,,,22,,,,,,,,,,,
"Kaplan, Devin",8483461,"LW,RW",non_roster,,,21,2004-01-10,USA,74,199,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/PHI/8483461.png
"Kolosov, Aleksei",8482783,G,non_roster,,,23,2002-01-04,BLR,73,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482783.png
"McDonald, Hunter",,LD,non_roster,,,23,,,,,,,,,,,
"Murchison, Ty",,LD,non_roster,,,22,,,,,,,,,,,
"Pederson, Lane",8478967,C,non_roster,,,28,1997-08-04,CAN,72,192,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478967.png
"Richard, Anthony",8478409,"LW,C",non_roster,,,28,1996-12-20,CAN,71,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/NSH/8478409.png
"Rizzo, Massimo",,C,non_roster,,,24,,,,,,,,,,,
"Robertson, Tucker",,C,non_roster,,,22,,,,,,,,,,,
"Tuomaala, Samu",,RW,non_roster,,,22,,,,,,,,,,,
"Amico, Carter",,RD,unsigned,,,18,,,,,,PHI,2025,2,38,"Aug. 15, 2029",
"Berglund, Jack",,C,unsigned,,,19,,,,,,PHI,2024,2,51,"Jun. 1, 2028",
"Ciernik, Alex",,LW,unsigned,,,21,,,,,,PHI,2023,4,120,"Jun. 1, 2027",
"Gard, Matthew",,C,unsigned,,,18,,,,,,PHI,2025,2,57,"Jun. 1, 2027",
"Knuble, Cole",,RW,unsigned,,,21,,,,,,PHI,2023,4,103,"Aug. 15, 2027",
"MacPherson, Ryan",,C,unsigned,,,20,,,,,,PHI,2023,6,172,"Aug. 15, 2028",
"Martone, Porter",,RW,unsigned,,,18,,,,,,PHI,2025,1,6,"Jun. 1, 2027",
"McLaughlin, Owen",,C,unsigned,,,22,,,,,,PHI,2021,7,206,"Aug. 15, 2026",
"Moline, Austin",,RD,unsigned,,,19,,,,,,PHI,2024,7,205,"Aug. 15, 2029",
"Murtagh, Jack",,LW,unsigned,,,18,,,,,,PHI,2025,2,40,"Aug. 15, 2029",
"Nesbitt, Jack",,C,unsigned,,,18,,,,,,PHI,2025,1,12,"Jun. 1, 2027",
"Pautov, Ilya",,RW,unsigned,,,19,,,,,,PHI,2024,6,173,-,
"Powell, Noah",,RW,unsigned,,,20,,,,,,PHI,2024,5,148,"Aug. 15, 2028",
"Quinn, Nathan",,C,unsigned,,,18,,,,,,PHI,2025,6,164,"Jun. 1, 2027",
"Ruohonen, Heikki",,C,unsigned,,,19,,,,,,PHI,2024,4,107,"Jun. 1, 2028",
"Sulku, Santeri",,LW,unsigned,,,21,,,,,,PHI,2022,7,197,"Jun. 1, 2026",
"Tomek, Matej",,G,unsigned,,,28,,,,,,PHI,2015,3,90,-,
"Vansaghi, Shane",,RW,unsigned,,,19,,,,,,PHI,2025,2,48,"Aug. 15, 2029",
"Vlooswyk, Luke",,D,unsigned,,,18,,,,,,PHI,2025,5,157,"Jun. 1, 2027",
"Westergård, Max",,LW,unsigned,,,18,,,,,,PHI,2025,5,132,"Jun. 1, 2029",
"Zavragin, Egor",,G,unsigned,,,20,,,,,,PHI,2023,3,87,-,
