player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Zary, Connor",8482074,"RW,C,LW",roster,,,24,2001-09-25,CAN,72,178,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CGY/8482074.png
"Basha, Andrew",,LW,non_roster,,,19,,,,,,,,,,,
"Battaglia, Jacob",,RW,non_roster,,,19,,,,,,,,,,,
"Bell, Parker",,LW,non_roster,,,22,,,,,,,,,,,
"Bishop, Clark",8478056,"C,RW",non_roster,,,29,1996-03-29,CAN,73,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/CAR/8478056.png
"Brzustewicz, Hunter",,"LD,RD",non_roster,,,20,,,,,,,,,,,
Carter King,,C,non_roster,,,24,,,,,,,,,,,
"Cicek, Nick",8482824,LD,non_roster,,,25,2000-05-29,CAN,75,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/SJS/8482824.png
"Ciona, Lucas",,LW,non_roster,,,22,,,,,,,,,,,
"Gridin, Matvei",8484860,RW,non_roster,,,19,2006-03-01,RUS,73,182,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CGY/8484860.png
"Grushnikov, Artem",,LD,non_roster,,,22,,,,,,,,,,,
"Hunt, Dryden",8478211,LW,non_roster,,,29,1995-11-24,CAN,72,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/FLA/8478211.png
"Kerins, Rory",,"RW,C",non_roster,,,23,,,,,,,,,,,
"Kuznetsov, Yan",,"RD,LD",non_roster,,,23,,,,,,,,,,,
"Morin, Etienne",,LD,non_roster,,,20,,,,,,,,,,,
"Morton, Sam",,C,non_roster,,,26,,,,,,,,,,,
"Poirier, Jeremie",8477486,LD,non_roster,,,23,1994-12-14,CAN,74,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/CGY/8477486.png
"Prosvetov, Ivan",8481031,G,non_roster,,,26,1999-03-05,RUS,77,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/ARI/8481031.png
"Say, Owen",,G,non_roster,,,24,,,,,,,,,,,
"Sergeev, Arsenii",,G,non_roster,,,22,,,,,,,,,,,
"Stromgren, William",,LW,non_roster,,,22,,,,,,,,,,,
"Suniev, Aydar",8484234,LW,non_roster,,,20,2004-11-16,RUS,74,198,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/CGY/8484234.png
"Chechelev, Daniil",,G,unsigned,,,24,,,,,,CGY,2020,4,96,-,
"Hoskin, Trevor",,RW,unsigned,,,21,,,,,,CGY,2024,4,106,"Aug. 15, 2028",
"Hurtig, Axel",,LD,unsigned,,,20,,,,,,CGY,2023,7,208,"Jun. 1, 2027",
"Jamieson, Eric",,LD,unsigned,,,20,,,,,,CGY,2024,6,177,"Jun. 1, 2026",
"Karnaukhov, Pavel",,LW,unsigned,,,28,,,,,,CGY,2015,5,136,-,
"Koumontzis, Demetrios",,LW,unsigned,,,25,,,,,,CGY,2018,4,108,-,
"Laing, Hunter",,C,unsigned,,,19,,,,,,CGY,2024,6,170,"Jun. 1, 2026",
"Lane, Aidan",,RW,unsigned,,,18,,,,,,CGY,2025,6,176,"Jun. 1, 2027",
"Leander, Jakob",,D,unsigned,,,18,,,,,,CGY,2025,7,208,"Jun. 1, 2029",
"Littler, Cade",,C,unsigned,,,21,,,,,,CGY,2022,7,219,"Aug. 15, 2028",
"Matveiko, Yan",,LW,unsigned,,,19,,,,,,CGY,2025,7,211,-,
"Mews, Henry",,RD,unsigned,,,19,,,,,,CGY,2024,3,74,"Jun. 1, 2026",
"Misa, Luke",,C,unsigned,,,19,,,,,,CGY,2024,5,150,"Jun. 1, 2026",
"Phillips, Maceo",,LD,unsigned,,,18,,,,,,CGY,2025,3,80,"Aug. 15, 2029",
"Potter, Cullen",,C,unsigned,,,18,,,,,,CGY,2025,1,32,"Aug. 15, 2029",
"Reschny, Cole",,C,unsigned,,,18,,,,,,CGY,2025,1,18,"Jun. 1, 2027",
"Stockselius, Theo",,C,unsigned,,,18,,,,,,CGY,2025,2,54,"Jun. 1, 2029",
"Wyttenbach, Ethan",,LW,unsigned,,,18,,,,,,CGY,2025,5,144,"Aug. 15, 2029",
"Yegorov, Yegor",,G,unsigned,,,20,,,,,,CGY,2023,6,176,-,
"Zarubin, Kirill",,G,unsigned,,,20,,,,,,CGY,2024,3,84,-,
