player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Perreault, Gabe",8484210,RW,non_roster,,,20,2005-05-07,CAN,71,178,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/NYR/8484210.png
"Pouliot, Derrick",8476884,"LD,RD",non_roster,,,31,1994-01-16,CAN,72,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/PIT/8476884.png
"Roobroeck, Dylan",,C,non_roster,,,21,,,,,,,,,,,
"Sykora, Adam",8483669,LW,non_roster,,,21,2004-09-07,SVK,71,192,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/NYR/8483669.png
"Terrance, Carey",,C,non_roster,,,20,,,,,,,,,,,
"Tung, Callum",,G,non_roster,,,21,,,,,,,,,,,
"Vaisanen, Kalle",,LW,non_roster,,,22,,,,,,,,,,,
"Aspinall, Nathan",,LW,unsigned,,,19,,,,,,NYR,2024,5,159,"Jun. 1, 2026",
"Barnhill, Sean",,RD,unsigned,,,18,,,,,,NYR,2025,3,70,"Aug. 15, 2029",
"Boilard, Raoul",,C,unsigned,,,19,,,,,,NYR,2024,4,119,"Jun. 1, 2026",
"Emery, EJ",,RD,unsigned,,,19,,,,,,NYR,2024,1,30,"Aug. 15, 2028",
"Eriksen, Mikkel",,C,unsigned,,,18,,,,,,NYR,2025,4,111,"Jun. 1, 2029",
"Fortescue, Drew",,LD,unsigned,,,20,,,,,,NYR,2023,3,90,"Aug. 15, 2027",
"Färhammar, Felix",,D,unsigned,,,18,,,,,,NYR,2025,7,203,"Jun. 1, 2029",
"Gonchar, Artyom",,D,unsigned,,,18,,,,,,NYR,2025,3,89,-,
"Gredig, Rico",,LW,unsigned,,,20,,,,,,NYR,2024,6,191,"Jun. 1, 2028",
"Henricks, Ty",,LW,unsigned,,,20,,,,,,NYR,2023,6,183,"Aug. 15, 2029",
"Jung, Samuel",,RW,unsigned,,,19,,,,,,NYR,2025,6,166,"Jun. 1, 2029",
"Lamb, Brody",,RW,unsigned,,,22,,,,,,NYR,2021,4,104,"Aug. 15, 2026",
"Larsson, Rasmus",,LD,unsigned,,,21,,,,,,NYR,2023,5,152,"Aug. 15, 2028",
"Lindgren, Zeb",,LD,unsigned,,,18,,,,,,NYR,2025,5,139,"Jun. 1, 2029",
"Pajuniemi, Lauri",,RW,unsigned,,,26,,,,,,NYR,2018,5,132,"Sep. 12, 2026",
"Passmore, Evan",,D,unsigned,,,18,,,,,,NYR,2025,6,171,"Jun. 1, 2027",
"Spence, Malcolm",,LW,unsigned,,,19,,,,,,NYR,2025,2,43,"Jun. 1, 2027",
