player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Barbashev, Ivan",8477964,"LW,RW",roster,,,29,1995-12-14,RUS,73,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8477964.png
"Connelly, Trevor",,LW,roster,,,19,,,,,,,,,,,
"Demek, Jakub",,C,roster,,,22,,,,,,,,,,,
"Dorofeyev, Pavel",8481604,"LW,RW",roster,,,24,2000-10-26,RUS,73,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8481604.png
"Eichel, Jack",8478403,C,roster,,,28,1996-10-28,USA,74,207,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478403.png
"Gustafson, Jordan",,C,roster,,,21,,,,,,,,,,,
"Hanifin, Noah",8478396,LD,roster,,,28,1997-01-25,USA,75,207,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478396.png
"Hertl, Tomas",8476881,"C,LW",roster,,,31,1993-11-12,CZE,75,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8476881.png
"Hill, Adin",8478499,G,roster,,,29,1996-05-11,CAN,76,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478499.png
"Howden, Brett",8479353,"C,RW,LW",roster,,,27,1998-03-29,CAN,74,203,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8479353.png
"Hutton, Ben",8477018,LD,roster,,,32,1993-04-20,CAN,75,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8477018.png
"Karlsson, William",8476448,C,roster,,,32,1993-01-08,SWE,72,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8476448.png
"Kolesar, Keegan",8478434,RW,roster,,,28,1997-04-08,CAN,74,217,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478434.png
"Korczak, Kaedan",8481527,RD,roster,,,24,2001-01-29,CAN,75,202,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8481527.png
"Lauzon, Jeremy",8478468,"LD,RD",roster,,,28,1997-04-28,CAN,73,204,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478468.png
"Marner, Mitch",8478483,RW,roster,,,28,1997-05-05,CAN,72,181,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478483.png
"McNabb, Brayden",8475188,"RD,LD",roster,,,34,1991-01-21,CAN,76,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475188.png
"Pietrangelo, Alex",8474565,RD,roster,,,35,1990-01-18,CAN,75,215,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/STL/8474565.png
"Reinhardt, Cole",8481133,"LW,RW",roster,,,25,2000-02-01,CAN,72,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8481133.png
"Saad, Brandon",8476438,LW,roster,,,32,1992-10-27,USA,73,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8476438.png
"Schmid, Akira",8481033,G,roster,,,25,2000-05-12,CHE,77,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8481033.png
"Sissons, Colton",8476925,"C,LW,RW",roster,,,31,1993-11-05,CAN,73,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8476925.png
"Smith, Reilly",8475191,RW,roster,,,34,1991-04-01,CAN,73,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475191.png
"Stone, Mark",8475913,RW,roster,,,33,1992-05-13,CAN,75,217,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475913.png
"Theodore, Shea",8477447,LD,roster,,,30,1995-08-03,CAN,74,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8477447.png
"Whitecloud, Zach",8480727,RD,roster,,,28,1996-11-28,CAN,74,207,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8480727.png
"Bowman, Braeden",,RW,non_roster,,,22,,,,,,,,,,,
"Brabenec, Jakub",,C,non_roster,,,22,,,,,,,,,,,
"Cataford, Mathieu",,C,non_roster,,,20,,,,,,,,,,,
"Coghlan, Dylan",8479639,"RD,LD",non_roster,,,27,1998-02-19,CAN,74,208,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/VGK/8479639.png
"Cormier, Lukas",8482141,"RD,LD",non_roster,,,23,2002-03-27,CAN,71,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/VGK/8482141.png
"Davies, Jeremy",8479602,LD,non_roster,,,28,1996-12-04,CAN,71,180,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/NSH/8479602.png
"Fleming, Joe",,RW,non_roster,,,22,,,,,,,,,,,
"Hallum, Jackson",,LW,non_roster,,,23,,,,,,,,,,,
"Hemmerling, Ben",,RW,non_roster,,,21,,,,,,,,,,,
"Holtz, Alexander",8482125,RW,non_roster,,,23,2002-01-23,SWE,72,195,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VGK/8482125.png
"Kmec, Viliam",,RD,non_roster,,,21,,,,,,,,,,,
"Laczynski, Tanner",8479550,C,non_roster,,,28,1997-06-01,USA,73,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/PHI/8479550.png
"Lavoie, Raphael",8481534,"RW,C",non_roster,,,25,2000-09-25,CAN,76,215,R,,,,,,https://assets.nhle.com/mugs/nhl/20232024/EDM/8481534.png
"Lindbom, Carl",8482761,G,non_roster,,,22,2003-05-20,SWE,72,165,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/VGK/8482761.png
"Megna, Jaycob",8477034,"RD,LD",non_roster,,,32,1992-12-10,USA,78,220,L,,,,,,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477034.png
"Rondbjerg, Jonas",8480007,"LW,RW",non_roster,,,26,1999-03-31,DNK,74,203,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/VGK/8480007.png
"Sapovaliv, Matyas",,C,non_roster,,,21,,,,,,,,,,,
"Sedoff, Christoffer",8482138,LD,non_roster,,,23,2002-02-20,FIN,73,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/VGK/8482138.png
"Swick, Trent",,LW,non_roster,,,21,,,,,,,,,,,
"Uchacz, Kai",,C,non_roster,,,22,,,,,,,,,,,
"Uronen, Tuomas",,RW,non_roster,,,20,,,,,,,,,,,
"Vikman, Jesper",8482484,G,non_roster,,,23,2002-03-11,SWE,76,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/VGK/8482484.png
"Whitehead, Cameron",,G,non_roster,,,22,,,,,,,,,,,
"Dzierkals, Martins",,LW,unsigned,,,28,,,,,,TOR,2015,3,68,-,
"Ellis, Noah",,RD,unsigned,,,23,,,,,,VGK,2020,6,184,"Aug. 15, 2026",
"Ihs-Wozniak, Jakob",,C,unsigned,,,18,,,,,,VGK,2025,2,55,"Jun. 1, 2029",
"Karki, Arttu",,LD,unsigned,,,20,,,,,,VGK,2023,3,96,"Jun. 1, 2027",
"Moysevich, Pavel",,G,unsigned,,,21,,,,,,VGK,2024,3,83,-,
"Nobert, Mateo",,C,unsigned,,,18,,,,,,VGK,2025,3,85,"Jun. 1, 2027",
"Sjöqvist, Gustav",,D,unsigned,,,19,,,,,,VGK,2025,6,187,"Jun. 1, 2029",
"Van Vliet, Lucas",,C,unsigned,,,19,,,,,,VGK,2024,7,197,"Aug. 15, 2028",
"Weiermair, Alex",,C,unsigned,,,20,,,,,,VGK,2025,6,186,"Jun. 1, 2026",
"Wiebe, Abram",,LD,unsigned,,,22,,,,,,VGK,2022,7,209,"Aug. 15, 2027",
