player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Strome, Ryan",8476458,C,roster,,,32,1993-07-11,CAN,73,191,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/ANA/8476458.png
"Terry, Troy",8478873,"LW,RW",roster,,,28,1997-09-10,USA,72,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/ANA/8478873.png
"Trouba, Jacob",8476885,"RD,LD",roster,,,31,1994-02-26,USA,75,203,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/ANA/8476885.png
"Vatrano, Frank",8478366,RW,roster,,,31,1994-03-14,USA,71,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/ANA/8478366.png
"Zellweger, Olen",8482803,"LD,RD",roster,,,22,2003-09-10,CAN,69,182,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/ANA/8482803.png
"Biakabutuka, Jeremie",,RD,non_roster,,,23,,,,,,,,,,,
"Buteyets, Vyacheslav",,G,non_roster,,,23,,,,,,,,,,,
"Clang, Calle",,G,non_roster,,,23,,,,,,,,,,,
"Clara, Damian",,G,non_roster,,,20,,,,,,,,,,,
"Gaucher, Nathan",,C,non_roster,,,21,,,,,,,,,,,
"Hinds, Tyson",,LD,non_roster,,,22,,,,,,,,,,,
"Husso, Ville",8478024,G,non_roster,,,30,1995-02-06,FIN,75,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/ANA/8478024.png
"Luneau, Tristan",,RD,non_roster,,,21,,,,,,,,,,,
"Moore, Ian",8482178,RD,non_roster,,,23,2002-01-04,USA,75,203,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482178.png
"Myatovic, Nico",,LW,non_roster,,,20,,,,,,,,,,,
"Mysak, Jan",,C,non_roster,,,23,,,,,,,,,,,
"Pastujov, Sasha",,RW,non_roster,,,22,,,,,,,,,,,
"Pettersson, Lucas",8483678,C,non_roster,,,19,2004-02-16,SWE,74,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VAN/8483678.png
"Sidorov, Yegor",,RW,non_roster,,,21,,,,,,,,,,,
"Smith, Konnor",,LD,non_roster,,,20,,,,,,,,,,,
"Solberg, Stian",,LD,non_roster,,,19,,,,,,,,,,,
"Suchanek, Tomas",,G,non_roster,,,22,,,,,,,,,,,
"Warren, Noah",,RD,non_roster,,,21,,,,,,,,,,,
"Washe, Tim",8485512,C,non_roster,,,24,2001-08-25,USA,75,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/ANA/8485512.png
"Wiebe, Jaxsen",,RW,non_roster,,,23,,,,,,,,,,,
"Allain-Samaké, Anthony",,D,unsigned,,,18,,,,,,ANA,2025,6,168,"Aug. 15, 2029",
"Blais, Alexandre",,C,unsigned,,,19,,,,,,ANA,2024,4,100,"Jun. 1, 2026",
"Boelius, Lasse",,LD,unsigned,,,18,,,,,,ANA,2025,2,60,"Jun. 1, 2029",
"Bowen, Ethan",,C,unsigned,,,23,,,,,,ANA,2020,7,207,"Aug. 15, 2027",
"Burnevik, Austin",,RW,unsigned,,,20,,,,,,ANA,2024,6,182,"Aug. 15, 2028",
"Callow, Michael",,RW,unsigned,,,21,,,,,,ANA,2022,5,154,"Aug. 15, 2027",
"Galimov, Artyom",,LW,unsigned,,,26,,,,,,ANA,2020,5,129,-,
"Guité, Émile",,LW,unsigned,,,18,,,,,,ANA,2025,5,159,"Jun. 1, 2027",
"Kukkonen, Kyle",,C,unsigned,,,22,,,,,,ANA,2021,6,162,"Aug. 15, 2026",
"Masse, Maxim",,RW,unsigned,,,19,,,,,,ANA,2024,3,66,"Jun. 1, 2026",
"Mathieu, Alexis",,D,unsigned,,,18,,,,,,ANA,2025,5,136,"Jun. 1, 2027",
"Mcqueen, Roger",,C,unsigned,,,19,,,,,,ANA,2025,1,10,"Jun. 1, 2027",
"Neuenschwander, Elijah",,G,unsigned,,,19,,,,,,ANA,2025,4,104,"Jun. 1, 2029",
"Nilson, Eric",,C,unsigned,,,18,,,,,,ANA,2025,2,45,"Jun. 1, 2029",
"Procyszyn, Ethan",,C,unsigned,,,19,,,,,,ANA,2024,3,68,"Jun. 1, 2026",
"Read, Noah",,C,unsigned,,,18,,,,,,ANA,2025,3,72,"Jun. 1, 2027",
"Schock, Drew",,D,unsigned,,,18,,,,,,ANA,2025,4,101,"Aug. 15, 2029",
"Smith, Tarin",,LD,unsigned,,,19,,,,,,ANA,2024,3,79,"Jun. 1, 2026",
"Traff, Herman",,RW,unsigned,,,19,,,,,,NJD,2024,3,91,"Jun. 1, 2028",
"Turko, Brady",,RW,unsigned,,,18,,,,,,ANA,2025,7,200,"Jun. 1, 2027",
"Uljanskis, Darels",,LD,unsigned,,,19,,,,,,ANA,2024,7,214,"Jun. 1, 2028",
