player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Barzal, Mathew",8478445,"RW,LW,C",roster,,,28,1997-05-26,CAN,73,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8478445.png
"Bear, Ethan",8478451,RD,roster,,,28,1997-06-26,CAN,71,197,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8478451.png
"Boqvist, Adam",8480871,"RD,LD",roster,,,25,2000-08-15,SWE,72,182,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8480871.png
"Cizikas, Casey",8475231,"C,LW,RW",roster,,,34,1991-02-27,CAN,71,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8475231.png
"DeAngelo, Tony",8477950,RD,roster,,,29,1995-10-24,USA,71,180,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477950.png
"DiPietro, Rick",,G,roster,Yes,,44,,,,,,,,,,,
"Drouin, Jonathan",8477494,LW,roster,,,30,1995-03-28,CAN,71,198,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477494.png
"Duclair, Anthony",8477407,"LW,RW",roster,,,30,1995-08-26,CAN,71,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477407.png
"Engvall, Pierre",8478115,LW,roster,,,29,1996-05-31,SWE,77,219,L,,,,,,https://assets.nhle.com/mugs/nhl/20192020/TOR/8478115.png
"Gatcomb, Marc",8483553,"RW,LW,C",roster,,,26,1999-07-22,USA,74,195,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8483553.png
"Heineman, Emil",8482476,"LW,RW",roster,,,23,2001-11-16,SWE,74,198,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8482476.png
"Holmstrom, Simon",8481601,"RW,LW",roster,,,24,2001-05-24,SWE,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8481601.png
"Horvat, Bo",8477500,C,roster,,,30,1995-04-05,CAN,72,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8477500.png
"Kuefler, Daylan",,LW,roster,,,23,,,,,,,,,,,
"Lee, Anders",8475314,LW,roster,,,35,1990-07-03,USA,75,235,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8475314.png
"MacLean, Kyle",8481237,"C,LW",roster,,,26,1999-04-29,USA,73,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8481237.png
"Maxim Shabanov",8485702,RW,roster,,,25,2000-10-07,RUS,69,167,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8485702.png
"Mayfield, Scott",8476429,RD,roster,,,33,1992-10-14,USA,77,220,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8476429.png
"Nurmi, Jesse",,LW,roster,,,20,,,,,,,,,,,
"Pageau, Jean-Gabriel",8476419,"C,RW",roster,,,32,1992-11-11,CAN,71,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8476419.png
"Palmieri, Kyle",8475151,"LW,RW,C",roster,,,34,1991-02-01,USA,71,198,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8475151.png
"Pelech, Adam",8476917,"LD,RD",roster,,,31,1994-08-16,CAN,75,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NYI/8476917.png
