player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Nugent-Hopkins, Ryan",8476454,"RW,C,LW",roster,,,32,1993-04-12,CAN,72,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8476454.png
"Nurse, Darnell",8477498,"LD,RD",roster,,,30,1995-02-04,CAN,76,221,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477498.png
"Philp, Noah",8481491,C,roster,,,27,1998-08-31,CAN,75,198,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8481491.png
"Pickard, Calvin",8475717,G,roster,,,33,1992-04-15,CAN,73,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8475717.png
"Podkolzin, Vasily",8481617,"RW,LW",roster,,,24,2001-06-24,RUS,73,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8481617.png
"Regula, Alec",8480831,RD,roster,,,25,2000-08-06,USA,76,208,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8480831.png
"Roslovic, Jack",8478458,"LW,RW,C",roster,,,28,1997-01-29,USA,73,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478458.png
"Savoie, Matthew",8483512,"LW,C",roster,,,21,2004-01-01,CAN,69,179,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8483512.png
"Skinner, Stuart",8479973,G,roster,,,26,1998-11-01,CAN,76,206,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8479973.png
"Stecher, Troy",8479442,RD,roster,,,31,1994-04-07,CAN,70,184,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8479442.png
"Tomasek, David",8485493,RW,roster,,,29,1996-02-10,CZE,74,210,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8485493.png
"Walman, Jake",8478013,LD,roster,,,29,1996-02-20,CAN,74,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478013.png
"Akey, Beau",,RD,non_roster,,,20,,,,,,,,,,,
"Brown, Josh",8477384,"RD,LD",non_roster,,,31,1994-01-21,CAN,77,220,R,,,,,,https://assets.nhle.com/mugs/nhl/20182019/FLA/8477384.png
"Carfagna, Damien",,D,non_roster,,,22,,,,,,,,,,,
"Clattenburg, Connor",,C,non_roster,,,20,,,,,,,,,,,
"Day, Nathaniel",,G,non_roster,,,20,,,,,,,,,,,
"Dineen, Cam",8479341,LD,non_roster,,,27,1998-06-19,USA,71,188,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/ARI/8479341.png
"Grubbe, Jayden",,C,non_roster,,,22,,,,,,,,,,,
"Hamblin, James",8480468,LW,non_roster,,,26,1999-04-27,CAN,69,176,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/EDM/8480468.png
"Hutson, Quinn",,RW,non_roster,,,23,,,,,,,,,,,
"Ingram, Connor",8478971,G,non_roster,,,28,1997-03-31,CAN,74,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/NSH/8478971.png
"Jarventie, Roby",,LW,non_roster,,,23,,,,,,,,,,,
"Jones, Max",8479368,LW,non_roster,,,27,1998-02-17,USA,75,216,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/ANA/8479368.png
"Jonsson, Samuel",,G,non_roster,,,21,,,,,,,,,,,
"Leppanen, Atro",,LD,non_roster,,,26,,,,,,,,,,,
"Marjala, Viljami",,LW,non_roster,,,22,,,,,,,,,,,
"Petrov, Matvey",,LW,non_roster,,,22,,,,,,,,,,,
"Samanski, Josh",,C,non_roster,,,23,,,,,,,,,,,
"Stefan, James",,RW,non_roster,,,22,,,,,,,,,,,
"Stillman, Riley",8479388,LD,non_roster,,,27,1998-03-09,CAN,73,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/FLA/8479388.png
"Stonehouse, Brady",,RW,non_roster,,,21,,,,,,,,,,,
"Tomkins, Matt",,G,non_roster,,,31,,,,,,,,,,,
"Ungar, Connor",,G,non_roster,,,23,,,,,,,,,,,
"Barnett, Asher",,LD,unsigned,,,18,,,,,,EDM,2025,5,131,"Aug. 15, 2029",
"Berezkin, Maksim",,LW,unsigned,,,24,,,,,,EDM,2020,5,138,-,
"Berry, Bauer",,LD,unsigned,,,19,,,,,,EDM,2024,7,218,"Aug. 15, 2029",
"Denezhkin, Maxim",,C,unsigned,,,24,,,,,,EDM,2019,7,193,-,
"Fischer, Paul",,LD,unsigned,,,20,,,,,,STL,2023,5,138,"Aug. 15, 2027",
"Hauser, Petr",,RW,unsigned,,,22,,,,,,NJD,2022,5,141,"Jun. 1, 2026",
"Lafreniere, Tommy",,RW,unsigned,,,18,,,,,,EDM,2025,3,83,"Jun. 1, 2027",
"Lewandowski, David",,LW,unsigned,,,18,,,,,,EDM,2025,4,117,"Jun. 1, 2027",
"Nicholl, William",,C,unsigned,,,19,,,,,,EDM,2024,7,196,"Jun. 1, 2026",
"Park, Aidan",,C,unsigned,,,19,,,,,,EDM,2025,7,223,"Aug. 15, 2029",
"Salonen, Daniel",,G,unsigned,,,19,,,,,,EDM,2025,6,191,"Jun. 1, 2029",
"Sundin, Albin",,RD,unsigned,,,21,,,,,,EDM,2024,6,183,"Jun. 1, 2026",
"Taylor, Ty",,G,unsigned,,,26,,,,,,TBL,2018,7,214,-,
"Vinni, Eemil",,G,unsigned,,,19,,,,,,EDM,2024,2,64,"Jun. 1, 2028",
"Wakely, Dalyn",,C,unsigned,,,21,,,,,,EDM,2024,6,192,"Jun. 1, 2026",
"Yevseyev, Nikita",,LD,unsigned,,,21,,,,,,EDM,2022,6,190,-,
