Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES OZ F/O Wins,ES OZ F/O Win %,ES DZ F/O Wins,ES DZ F/O Win %,ES ISF (P20 WOI),ES ISA (P20 WOI),ES ISF% (WOI),ES OZSTART %,ES XGFP20 (WOI),ES XGAP20 (WOI),XGF %,ES CORSIFOR%
"Alex Killorn","F","Anaheim",0.18632695501166027,0.03347255425540764,22.724035978996703,2.191456399748902,0.2032486782114909,1,0.5,0,0,1.8957707674284607,1.9232457060868442,0.49640287769784175,0.3740685543964232,0.7832623476388846,0.7308184404344202,0.5173187281740759,0.5267727930535456
"Alexander Volkov","F","Anaheim",0.3012313131660157,0.05215283082399987,21.574443304538704,-1.5138118435608636,0.22420751335097205,1,1,0,0,2.0698214147986627,2.120304863940093,0.4939759036144578,0.34516129032258064,0.7303547101041082,0.8144759096786097,0.4727733259241284,0.4228094575799722
"Brock McGinn","F","Anaheim",0.2458440617091489,0.0511842408448229,22.645746783791054,2.3822842323244453,0.1858999620288727,2,0.2857142857142857,0,0,2.333793805781207,2.2489285764800724,0.5092592592592593,0.34966592427616927,0.8348371633263025,0.7560355770079161,0.5247667787373839,0.538788522848034
"Chris Kreider","F","Anaheim",0.20060219792550474,0.041396103044757174,22.7187008763137,1.0016373928144406,0.2065711666319356,17,0.3148148148148148,6,0.75,1.966236195383378,2.1174851334897915,0.48148148148148145,0.32407407407407407,0.8240732623429081,0.7791816389842063,0.5140001516045708,0.4870967741935484
"David Backes","F","Anaheim",0.28163847034469597,-0.03847655490425211,22.36592312918997,-3.3147482426435473,0.40875141503039725,12,0.41379310344827586,32,0.5517241379310345,1.7021334080831068,2.1884572389639945,0.4375,0.2088607594936709,0.6499385604289695,0.890661196919622,0.42187372633858455,0.4966442953020134
"Derek Grant","F","Anaheim",0.16245670942317322,-0.01372802978268352,23.544806099088678,-4.814051921003584,0.32045409149515136,45,0.4787234042553192,104,0.5652173913043478,1.5988333061352642,2.007837175146611,0.44329896907216493,0.23423423423423423,0.5778998578012597,0.8996722646259023,0.39111448370585217,0.4093457943925234
"Dominik Simon","F","Anaheim",0.12928177546181618,-0.12928177546181618,21.378791774676152,2.164753953111281,0.1363324844699,2,0.5,0,0,1.7213807173482227,1.3388516690486176,0.5625,0.4074074074074074,0.6315403236299438,0.7016594852471983,0.47370268089210466,0.47738693467336685
"Frank Vatrano","F","Anaheim",0.3101677946355943,0.05597839157634187,22.363596757080494,2.418242999382158,0.2723050346284618,2,0.25,1,0.16666666666666666,1.9715563872950408,2.056051661036257,0.48951048951048953,0.3125925925925926,0.7320088377571299,0.7749980520755291,0.4857368885940619,0.5063469675599436
"Gerald Mayhew","F","Anaheim",0.11424771205685448,-0.11424771205685448,23.608394322239086,-3.6252352722368806,0.2086762333215045,0,0,0,0,2.3812358614120717,1.9049886891296575,0.5555555555555556,0.4,0.8451908110289544,0.6228535990407598,0.5757256423794551,0.4657534246575342
"Glenn Gawdin","F","Anaheim",0.11789813411785259,-0.11789813411785259,20.756743428959393,-2.4438620164700073,0.26869024370732364,11,0.5789473684210527,3,0.375,0.4244732404994637,1.273419721498391,0.25,0.5789473684210527,0.44403396709098203,0.9736216152917143,0.31321709772741896,0.48863636363636365
"Jakob Silfverberg","F","Anaheim",0.11367530532735998,0.05097771587263129,23.64102346913947,-3.401905723176424,0.27603783850521235,1,0.2,2,0.4,1.4160159823199248,1.6465302119999126,0.46236559139784944,0.3181818181818182,0.5255200972133365,0.7421219806155823,0.41456504671522965,0.5009157509157509
"Jansen Harkins","F","Anaheim",0.08898187370763994,-0.08898187370763994,21.417317519616415,-4.217383463593395,0.2569185777531426,4,0.8,3,0.375,1.0207106311136316,1.5774618844483397,0.39285714285714285,0.2097902097902098,0.41136838685529464,0.6342192926738264,0.39343270288011983,0.4566929133858268
"Matthew Phillips","F","Anaheim",0.10144959896880973,-0.10144959896880973,27.85928748751257,-7.952270827993429,0.321166379066461,0,0,0,0,0,1.59836611463837,0,0.3,0.21621808710717738,0.6547296290810906,0.24825610434282225,0.5217391304347826
"Mikael Granlund","F","Anaheim",0.16547595215529282,0.053967332423025496,23.31343125465009,0.8259631318908164,0.2789161485442144,76,0.5352112676056338,64,0.48484848484848486,2.4138761303615017,2.0298503823494447,0.5432098765432098,0.3761467889908257,0.858490588407981,0.8034028170141724,0.516573798058912,0.48549723756906077
"Ross Johnston","F","Anaheim",0.15152627740135158,-0.15152627740135158,24.362577700660214,-6.342908671298983,0.12640534628813094,0,0,0,0,2.6722231942610857,0.763492341217453,0.7777777777777778,0.3173076923076923,0.6309179727549347,0.6530114178536581,0.49139616038844197,0.41150442477876104
