Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Drew Helleson","D","Anaheim",0.05243896951366575,0.04060255802145745,23.771483224037688,-1.7508644105887505,0.09127724577776734,1.4188832949106287,2.3260381883780803,0.37888198757763975,5.326627451385804,0.5741138949647238,1.0678273596037897,3.3262346093806543,0.5117284014431777,0.303595206391478,0.3496555637220988,0.43173862310385064
"Ian Moore","D","Anaheim",0.08325217917976126,-0.08325217917976126,22.732532446873993,0.6053882182083445,0.10209930399080097,1.9563622530771918,1.9563622530771918,0.5,5.379996195962278,0.8100092367066414,1.3828797989210306,3.4236339428850857,0.48909056326929795,0.5517241379310345,0.369379947433041,0.5056179775280899
"Jackson Lacombe","D","Anaheim",0.13103793008140088,0.0507332788738607,25.367727495185143,-1.9130121778743372,0.14138706581957566,2.2266973097019545,2.0903689029855084,0.5157894736842106,4.695756231344258,0.9488902464964889,0.9295115139869797,3.014372548508088,0.7573800373135899,0.3257881972514147,0.5051583034357148,0.4879336349924585
"Jacob Trouba","D","Anaheim",0.06941409100558947,-0.054880985196101524,25.387580728021433,-1.6460169402190143,0.12637280573743734,1.845704437804969,2.368896246946535,0.4379310344827586,6.132970651603912,0.7981737467431298,1.072893856047657,3.153683960658884,0.8429201369503008,0.2663165791447862,0.4265873373856805,0.4450225459590704
"Olen Zellweger","D","Anaheim",0.11361055445808267,0.006386112301173965,23.609681847362378,-0.38443445548433325,0.14395876902825971,2.139940557206743,2.299936112885752,0.481981981981982,5.2198550040276634,0.8906072220659478,0.9403698759988854,2.8199216688425306,0.6199827782561592,0.4052511415525114,0.48641090213920973,0.48326055312954874
"Pavel Mintyukov","D","Anaheim",0.10139902258165223,-0.007712261145621519,24.966706086882358,-2.4236421539704316,0.13600309581146908,1.9299472855822326,2.37964374047518,0.44782608695652176,5.696155095310667,0.8433429705268732,1.0418868827306935,2.8855522522297457,0.5433832163289781,0.2849949647532729,0.44734225329056077,0.4241192411924119
"Radko Gudas","D","Anaheim",0.03463120520763564,-0.020419846779411884,25.662626906019533,-3.430073153778567,0.07737726666227775,1.9469561046666553,2.1885491979464593,0.47079037800687284,4.775016431883183,0.8304248798724019,0.9882783666006915,3.126498854209227,0.7532019966958593,0.2719155844155844,0.4566027368581417,0.4571929824561404
"Tristan Luneau","D","Anaheim",0.0913302239576326,-0.0913302239576326,25.138140336109117,-4.593895949957979,0.10525812365185482,1.0316368638239333,3.9202200825309466,0.20833333333333334,6.396148555708387,0.48157819344993896,1.2932074170931462,3.5075653370013735,0.8253094910591466,0.34523809523809523,0.2713444320199192,0.37566137566137564
"Andrew Peeke","D","Boston",0.049251742581148936,-0.049251742581148936,24.33757258491576,-3.9267099554476697,0.08906536879218101,1.7760531453778954,1.7760531453778954,0.5,4.495143359098036,0.7904783516759701,0.8918430227428739,2.9862840497504437,0.9273197838698746,0.3176369863013699,0.4698735709454087,0.45246990452469904
"Charlie McAvoy","D","Boston",0.10614538829283807,-0.018922985703301854,24.396232085554878,-1.214871276060573,0.13960667646192507,2.2241712660331734,2.027920860206717,0.5230769230769231,4.0994529217082025,0.893009991403092,0.8232678181493527,2.2895880679753255,0.9376408278375143,0.4191866527632951,0.520317856720389,0.5146635997699828
"Frédéric Brunet","D","Boston",0.052721394685679185,-0.052721394685679185,19.754343540639137,0.9096063200328373,0.14470405797170383,1.4950786992815297,2.9901573985630594,0.3333333333333333,5.980314797126119,0.5743615454581635,0.8563363344532987,1.4950786992815297,1.4950786992815297,0.2222222222222222,0.40145550889731346,0.2857142857142857
"Hampus Lindholm","D","Boston",0.0817246588411392,0.15122725168807158,26.00638230633681,-4.864965978981501,0.16194527644782208,2.1742178316059673,2.329519105292108,0.4827586206896552,3.338977384252021,0.8273299703326077,0.9156488509695023,2.0189165579198267,0.8541570052737729,0.31225296442687744,0.4746643850293846,0.5068762278978389
"Henri Jokiharju","D","Boston",0.03547540179707215,0.024682747292645923,23.69936714209717,-1.093577513413944,0.09301063173863487,1.6242700254223879,2.125587934503372,0.43315508021390375,4.331386734459701,0.8216412752829243,0.8809179361865952,2.787327574490271,0.6015814908971807,0.3185483870967742,0.48259189445384754,0.5155652648825778
"Jordan Harris","D","Boston",0.025731171095393048,0.028359105576372137,22.735522228618912,-4.792192173386818,0.06429883218752024,1.730888853496486,2.2177013435423727,0.4383561643835616,4.543583240428275,0.6620365844803434,1.0121326260312378,3.461777706992972,0.9195347034200082,0.22761194029850745,0.39544185875813764,0.42358078602620086
"Mason Lohrei","D","Boston",0.0657113878159468,-0.004243246881451746,23.184306503982707,-0.8610615277583215,0.10616654893628918,2.013081615604713,2.2589541793426933,0.4712230215827338,4.425706147283644,0.9245751113586826,0.987029688926957,2.673864130650535,0.9681232197182972,0.4225232853513971,0.4836643595059653,0.4869700505639829
"Michael Callahan","D","Boston",0.03430359078172639,0.05485585851007511,23.93830223224359,-5.466008048722105,0.048252257181686437,1.6940295365442286,1.961507884419633,0.4634146341463415,6.152002001134304,0.8131488722146015,0.961526262090735,3.56637797167206,0.9807539422098165,0.16770186335403728,0.45819590103903357,0.4229934924078091
"Nikita Zadorov","D","Boston",0.048961936524525705,-0.021803050250098734,25.149413707452165,-4.447542103121563,0.0915804456982027,2.036916470582023,1.9961781411703823,0.5050505050505051,4.5355340078293045,0.8677308137712498,0.817862866370282,2.6208325254822027,0.6382338274490338,0.2968536251709986,0.5147923986629982,0.47368421052631576
"Bowen Byram","D","Buffalo",0.10361117108147488,-0.016248342855515775,24.352919428449724,0.26583093272787855,0.10749056068514644,1.9594234330679403,2.3587963621008963,0.45375722543352603,4.7175927242017925,0.9339532932881249,0.9384728091750584,2.670806462907893,0.8237066661304717,0.3565700185070944,0.49879313905072464,0.49268617021276595
"Conor Timmins","D","Buffalo",0.06163555869199164,-0.0029365249433082863,23.1444362839214,-0.3876595496342697,0.0874516096962203,2.2109969378670726,2.171864248701284,0.5044642857142857,4.735055389060457,0.914091006530739,0.8918346477185807,2.5827574849420674,0.6848220604013058,0.3527435610302352,0.5061620362831076,0.5184623166413759
"Jacob Bryson","D","Buffalo",0.026435643075773167,-0.026435643075773167,23.838053031619996,-1.7325293034542386,0.08417957879454815,1.7074367493853662,2.3593671446052333,0.4198473282442748,4.687689984676187,0.67912165315889,1.0145477656881012,2.638765885413748,0.6829746997541465,0.2376425855513308,0.4009765102927934,0.46272493573264784
"Mattias Samuelsson","D","Buffalo",0.03440840113827365,0.0437516674254754,25.554168672176303,-2.916904754263383,0.06939702653181348,1.8367616112481029,2.28618200548966,0.44549763033175355,5.178104542348375,0.7397702037035313,0.9899039777938188,2.735602399731217,0.7425206513556161,0.2251655629139073,0.4276933838852382,0.44932079414838033
"Mike Kesselring","D","Buffalo",0.09772179901342545,-0.02319232840453624,23.102304114317555,3.6909955717979255,0.13119215428270622,2.325319482997344,1.788707294613341,0.5652173913043478,3.80100300105335,0.9248378399682337,0.7471586229263961,2.3402253771191215,0.670765235480003,0.3736968724939856,0.5531338495579805,0.5333078101071975
"Owen Power","D","Buffalo",0.09668550744529646,-0.012744769606210864,24.164863365346427,0.26149200827285135,0.13324598292255002,1.8746764784062449,2.434281397333482,0.43506493506493504,4.336938121686089,0.8420917796242227,1.018456191632072,2.6021628730116535,0.7134962716322275,0.35990888382687924,0.4526041750246399,0.5205382436260623
"Rasmus Dahlin","D","Buffalo",0.1307114177373264,0.018912256052837775,24.380020197301217,2.2562978999096406,0.19028580063510614,2.013118520085845,1.9043013027839075,0.5138888888888888,4.393495148565729,1.051406292157647,0.9079332422025107,2.774839041199408,0.5440860865096878,0.3809222994314593,0.5366126052782344,0.5478796169630643
"Ryan Johnson","D","Buffalo",0.016898337997642236,-0.016898337997642236,24.759638226641307,-2.0689294323930842,0.05187337822168912,1.8907364418440975,1.8907364418440975,0.5,4.915914748794654,0.61360335074278,1.000122933262863,3.025178306950556,1.1344418651064585,0.3181818181818182,0.38024004245606896,0.4166666666666667
