Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Colton White","D","Anaheim",0.06321476424733308,-0.06321476424733308,21.76293098425348,0.6651437450692046,0.03188516494220755,1.4302457241612212,0.7151228620806106,0.6666666666666666,1.4302457241612212,0.4437310996587064,0.4206905350710981,3.5756143104030533,0.7151228620806106,0.36,0.5133271563678588,0.46153846153846156
"Greg Pateryn","D","Anaheim",0.030049621114467902,-0.030049621114467902,18.887497615313933,2.966752973841065,0.10961430173016912,2.2235221026090066,1.5695450136063576,0.5862068965517241,3.139090027212715,0.7956671511087142,0.6008746529547998,2.092726684808477,0.7847725068031788,0.21428571428571427,0.569741019419228,0.5166666666666667
"Gustav Lindström","D","Anaheim",0.03667002419984144,-0.03667002419984144,22.154616401007935,-3.9307797553739863,0.05072025551525035,1.2862463935973514,1.1790591941309052,0.5217391304347826,4.073113579724946,0.49597792012705777,0.6486273658145618,3.001241585060486,1.0718719946644595,0.2774566473988439,0.43331786618391965,0.39473684210526316
"Jacob Trouba","D","Anaheim",0.112124839684446,-0.052359071690176846,23.289911095736823,1.3527774853319607,0.14321208403600658,2.3607478357736316,2.211333415787959,0.5163398692810458,3.884774919627495,0.9269047582854636,0.8471028153480866,2.599810907750708,0.9562522879083065,0.3346228239845261,0.5224919961231973,0.5018587360594795
"Mark Pysyk","D","Anaheim",0.1519494086566187,0.0012933789999585725,21.111654707775948,-2.507718220729413,0.14308509084047755,2.196479956410941,1.3281041596903367,0.6231884057971014,2.4008036732863776,0.7412573881373448,0.4779444059317077,1.6345897350034913,0.4597283629697319,0.29553264604810997,0.6079858082093356,0.5568685376661743
"Nathan Beaulieu","D","Anaheim",0.02137959598358732,-0.02137959598358732,21.911825425755048,1.5286672705483892,0.06555094725667852,1.6657362823034925,1.7194697107648955,0.49206349206349204,4.728541704603463,0.7253706854919831,0.8827000156219345,2.9016051369157614,0.5910677130754328,0.30656934306569344,0.4510813392654413,0.46521145975443384
"Radko Gudas","D","Anaheim",0.03484414200221836,0.01285380281258445,22.225526992036897,2.6109263877329503,0.08266724689646152,2.6472359372215557,2.0271626546291195,0.5663265306122449,3.9112314748138304,0.9290350047351923,0.7799126454757501,2.6472359372215557,0.8824119790738519,0.305019305019305,0.5436298792537722,0.5222158107328332
"Scott Harrington","D","Anaheim",0.061989001369609026,0.0492683926113659,20.37479531084443,-1.8256120428533373,0.06151821212847273,1.5576035157336487,2.781434849524373,0.358974358974359,4.784067941181921,0.6209316789260402,0.877872792891475,2.336405273600473,1.0013165458287743,0.37267080745341613,0.4142846452633488,0.4482758620689655
"Aaron Ness","D","Arizona",0.1009330192069314,-0.1009330192069314,26.14046401892007,-3.3149910452016145,0.20429861149437892,6.217616580310871,1.5544041450777177,0.8,6.217616580310871,1.3835606819086257,0.6135096724043769,1.5544041450777177,0,0.2857142857142857,0.6927951631351386,0.5714285714285714
"Niklas Hjalmarsson","D","Arizona",0.03469460899245421,-0.03469460899245421,23.732066179025132,-2.670369344700957,0.06829761660448368,1.9289540879700493,1.4379475928504004,0.5729166666666666,3.9631238534657376,0.6660819842637399,0.6731027209482614,2.174457335529874,0.7014378501709271,0.23636363636363636,0.4973787272744389,0.488659793814433
"Patrik Nemeth","D","Arizona",0.06184688490441269,0.011787905625062364,24.19132306672361,-2.654686556563779,0.08245118113962625,2.110863995178285,2.18449878570776,0.49142857142857144,4.688081663709911,0.8940813805379756,0.8233376212630406,2.62630752888461,0.49089860352983367,0.2686335403726708,0.5205959521819509,0.49663072776280326
"Andrew Peeke","D","Boston",0.027037519526475644,-0.027037519526475644,21.2102679052074,-2.6597931570415456,0.06806262805010331,2.0648807259685924,2.0648807259685924,0.5,3.5863717872086083,0.6214522643706387,0.9563932484550742,2.716948323642885,0.543389664728577,0.3125,0.3938612870012222,0.4361111111111111
"Anton Stralman","D","Boston",0.05851521040576114,0.03768025878763986,21.504899038348768,3.2727086835162083,0.07489308327576899,2.7255382938130284,2.436951886232825,0.5279503105590062,3.7195581421448383,0.9496393963511692,0.8765203311065602,2.501082199028426,0.8336940663428086,0.30329289428076256,0.5200198986280353,0.4789983844911147
"Charlie McAvoy","D","Boston",0.07814838179164889,0.0036923992422047774,22.059890758066103,6.145091957735577,0.15556732881379043,2.680285578858707,2.168780697397122,0.5527426160337553,3.3963924129049268,1.0192318155209261,0.7166842762716429,2.066479721104805,0.7161068340462196,0.39473684210526316,0.5871434802291803,0.5789218067022827
"Connor Carrick","D","Boston",0.02818174198137583,0.07465982772378305,22.738682189085146,0.05324610150626244,0.06493937576883775,1.2340988364619065,1.9539898243980187,0.3870967741935484,4.525029067026991,0.7227323722980066,0.8335263507087562,3.1880886608599255,0.92557412734643,0.26285714285714284,0.46440374059504363,0.389873417721519
"Dan Renouf","D","Boston",0.049511070021189395,-0.049511070021189395,20.653821395283508,3.651253102788813,0.08260586675715761,2.0531278515664617,2.2812531684071793,0.47368421052631576,3.1937544357700514,0.9144889880323367,0.7294825062757433,1.4828145594646667,0.4562506336814359,0.2033898305084746,0.5562681537962005,0.5595238095238095
"Hampus Lindholm","D","Boston",0.05017665882427885,0.007529983049904664,23.69651249480975,-4.6992639103083995,0.1112706574336092,1.904319181848056,1.442666046854588,0.5689655172413793,3.750931721821929,0.798257150527234,0.6117336347386619,1.9620258237222397,0.5770664187418352,0.37941176470588234,0.5661435229711085,0.5148367952522255
"Henri Jokiharju","D","Boston",0.03683642635197508,0.0388454462978575,23.466009343856964,-2.99037125810674,0.10056560679283001,1.5136374529966516,2.1190924341953123,0.4166666666666667,5.348185667254836,0.6666234966182891,0.7734641104093172,2.825456578927083,0.7568187264983258,0.369472182596291,0.4629048214602891,0.4742857142857143
"John Moore","D","Boston",0.034086728665452766,-0.034086728665452766,23.734361485721752,0.5939656969038714,0.09567836675614926,0.9040569555882025,1.808113911176405,0.3333333333333333,4.746299016838063,0.5068996056085204,0.8420237215684814,3.61622782235281,2.034128150073456,0.32051282051282054,0.3757808879095813,0.45454545454545453
"Kevan Miller","D","Boston",0.019251016132192066,0.023880938895556186,20.946569012822025,1.6246185590115916,0.061710010878524305,1.6821462460821819,1.2508266958046994,0.5735294117647058,3.6230842223308533,0.6900387414772418,0.6258533970656724,1.7684101561376784,0.2587917301664895,0.3348729792147806,0.5243885279543663,0.5145413870246085
"Kevin Shattenkirk","D","Boston",0.039153161202814445,-0.01925123347998195,22.616622048528075,-1.97839718493463,0.0919070966907211,1.7911734950549243,1.9105850613919193,0.4838709677419355,3.8609739782295036,0.7214664272689518,0.7125609815525589,2.3882313267398994,0.7960771089132997,0.3869900771775083,0.503105047247218,0.5253793825222397
"Nikita Zadorov","D","Boston",0.061980739254372634,-0.04103545531777633,23.902674444513583,-3.014402422521081,0.07557425630320501,1.7175132828008968,2.3877623687719782,0.41836734693877553,5.089703996592901,0.6701281416907451,0.7858027863145206,2.932339751123482,0.6493038020344853,0.2466091245376079,0.4602746797946457,0.44300059066745423
"Steven Kampfer","D","Boston",0.04584402086959188,0.020942366580503892,21.275070767056345,1.8216580544256913,0.07638235576972373,2.0703780109529686,1.9368052360527772,0.5166666666666667,4.073969634455842,0.8138876816005126,0.8250383381127644,2.270737173303256,1.0017958117514365,0.3978494623655914,0.4965981818647914,0.5037593984962406
"Tyler Lewington","D","Boston",0.23597065157974506,-0.23597065157974506,23.040177936705398,1.7973425800800498,0.24992971752111823,7.416410869162145,2.224923260748643,0.7692307692307693,7.416410869162145,1.2684571588548252,0.9223461980815739,5.9331286953297155,0,0.2857142857142857,0.578991790768764,0.47619047619047616
"Victor Söderström","D","Boston",0.06204494994455383,0.2793231776512665,24.886643200248624,-3.4024375738320463,0.08801832870530003,2.730945020766563,3.072313148362383,0.47058823529411764,5.1205219139373055,0.9797239795886881,0.9392680722469852,4.779153786341485,1.3654725103832814,0.5625,0.5105409262385958,0.4827586206896552
"Bowen Byram","D","Buffalo",0.06917772730548263,-0.06917772730548263,21.68256474492811,5.537063366406521,0.11965916692578159,1.5995762900138437,1.791525444815505,0.4716981132075472,3.391101734829349,0.8002540850244344,0.6661192855340551,2.1754237544188273,0.51186441280443,0.38768115942028986,0.5457369187764546,0.566006600660066
