gameReferenceId,id,period,periodTime,gameTime,currentPossession,teamInPossession,currentPlayInPossession,isPossessionEvent,isDefensiveEvent,isPossessionBreaking,isLastPlayOfPossession,frame,timecode,shorthand,name,zone,type,outcome,flags,previousName,previousType,previousOutcome,xCoord,yCoord,xAdjCoord,yAdjCoord,scoreDifferential,manpowerSituation,teamSkatersOnIce,teamForwardsOnIceRefs,teamDefencemenOnIceRefs,teamGoalieOnIceRef,opposingTeamSkatersOnIce,opposingTeamForwardsOnIceRefs,opposingTeamDefencemenOnIceRefs,opposingTeamGoalieOnIceRef,team,playerJersey,playerPosition,playerFirstName,playerLastName,playerReferenceId,playZone,playSection,expectedGoalsOnNet,expectedGoalsAllShots
20052,0,1,0,0,,,,,,,,15451,00:00:00:00,Face-Off,faceoff,,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20052,1,1,0,0,,None,,false,false,false,false,15451,00:00:00:00,"NZ REC FACE OFF+ENTRY",faceoff,nz,recoveredwithentry,successful,"centerfodot, lefthandedopponent",none,none,none,0.30500793,-0.25294113,0.30500793,-0.25294113,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",37,C,Yanni,Gourde,8476826,nz,northCenterNZ,,
20052,2,1,0,0,,None,,false,false,false,false,15451,00:00:00:00,"NZ FACE OFF-",faceoff,nz,none,failed,"centerfodot, lefthandedopponent",none,none,none,0.30500793,-0.25294113,-0.30500793,0.25294113,0,evenStrength,5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313",5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883","Washington Capitals",17,C,Dylan,Strome,8478440,nz,southCenterNZ,,
20052,3,1,0.63333333333333,0.63333333333333,0,"Tampa Bay Lightning",0,true,false,false,false,15470,00:00:00:19,"CONT F/OFF LPR+ NZ",lpr,nz,faceoffcontested,successful,,none,none,none,0.30500793,-6.791176,0.30500793,-6.791176,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",29,RW,Pontus,Holmberg,8480995,nz,northCenterNZ,,
20052,4,1,0.66666666666667,0.66666666666667,0,"Tampa Bay Lightning",1,false,false,false,false,15471,00:00:00:20,"CONT LPR- NZ",lpr,nz,contested,failed,,none,none,none,-0.7008743,-8.299999,0.7008743,8.299999,0,evenStrength,5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313",5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883","Washington Capitals",8,LW,Alex,Ovechkin,8471214,nz,southCenterNZ,,
20052,5,1,0.66666666666667,0.66666666666667,0,"Tampa Bay Lightning",2,true,false,false,false,15471,00:00:00:20,"NZPASS south+",pass,nz,south,successful,westeast,none,none,none,0.30500793,-6.791176,0.30500793,-6.791176,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",29,RW,Pontus,Holmberg,8480995,nz,northCenterNZ,,
20052,6,1,1.6333333333333,1.6333333333333,0,"Tampa Bay Lightning",3,true,false,false,false,15500,00:00:01:19,"N-ZONE PASS RECEPTION",reception,nz,regular,successful,,none,none,none,-6.233223,1.7588234,-6.233223,1.7588234,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",77,D,Victor,Hedman,8475167,nz,southCenterNZ,,
20052,7,1,2.3333333333333,2.3333333333333,0,"Tampa Bay Lightning",4,true,false,false,false,15521,00:00:02:10,"NZPASS south+",pass,nz,south,successful,eastside,none,none,none,-5.7302856,7.291176,-5.7302856,7.291176,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",77,D,Victor,Hedman,8475167,nz,southCenterNZ,,
20052,8,1,2.7666666666667,2.7666666666667,0,"Tampa Bay Lightning",5,true,false,false,false,15534,00:00:02:23,"N-ZONE PASS RECEPTION",reception,nz,regular,successful,,none,none,none,-15.789108,34.449997,-15.789108,34.449997,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",90,D,"Janis Jerome",Moser,8482655,nz,southEastBoardsNZ,,
20052,9,1,3.4666666666667,3.4666666666667,0,"Tampa Bay Lightning",6,true,false,false,false,15555,00:00:03:14,"CARRY OVER REDLINE",carry,nz,none,successful,,none,none,none,-0.19792938,39.47941,-0.19792938,39.47941,0,evenStrength,5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883",5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313","Tampa Bay Lightning",90,D,"Janis Jerome",Moser,8482655,nz,northEastBoardsNZ,,
20052,10,1,3.4666666666667,3.4666666666667,0,"Tampa Bay Lightning",7,false,false,false,false,15555,00:00:03:14,"DUMPIN AGAINST",dumpinagainst,dz,none,undetermined,,none,none,none,27.463829,30.426468,-27.463829,-30.426468,0,evenStrength,5,"	8471214, 8478440, 8478463","	8477845, 8479345","	8480313",5,"	8476826, 8477416, 8480995","	8475167, 8482655","	8476883","Washington Capitals",6,D,Jakob,Chychrun,8479345,nz,southWestBoardsNZ,,
