player_id,player_name,first_name,last_name,EV_shift_mean,EV_shift_std,EV_shift_count,EV_shift_median,EV_shift_p25,EV_shift_p75,PP_shift_mean,PP_shift_std,PP_shift_count,PP_shift_median,PP_shift_p25,PP_shift_p75,PK_shift_mean,PK_shift_std,PK_shift_count,PK_shift_median,PK_shift_p25,PK_shift_p75,OT_shift_mean,OT_shift_std,OT_shift_count,OT_shift_median,OT_shift_p25,OT_shift_p75,overall_shift_mean,overall_shift_std,total_shifts,avg_shifts_per_game,avg_toi_per_game,games_played
8481554,Kaapo Kakko,Kaapo,Kakko,49.01019283746228,16.86564628658742,121,47.69999999999982,37.833333333339965,57.0,56.079999999999984,15.585478996680008,10,52.58333333330006,42.991666666649905,70.42499999999998,62.679999999980055,7.040157826506841,5,65.33333333330006,61.43333333329997,68.46666666660008,0.0,0.0,0,0.0,0.0,0.0,50.032598039212026,16.800586701408943,136,17.0,850.5541666666045,8
8479369,Andrew Peeke,Andrew,Peeke,48.916101694914424,15.58693784896828,118,47.56666666665001,37.891666666672535,58.96666666667494,59.08974358975376,19.646027347340144,13,53.866666666699984,45.399999999999864,65.86666666669998,50.375000000024954,18.069286018599257,4,46.366666666699984,37.916666666674985,58.825000000049954,0.0,0.0,0,0.0,0.0,0.0,49.93901234568,16.376307557882097,135,19.285714285714285,963.1095238095429,7
8480829,Jesperi Kotkaniemi,Jesperi,Kotkaniemi,48.565000000006066,19.09779684792157,120,44.65000000000009,34.041666666667425,59.05416666669174,46.553333333316985,17.24130827723798,10,48.14999999999998,32.2166666666775,58.099999999950114,65.3266666666879,23.41995730137137,5,55.43333333339979,48.733333333340056,73.26666666669985,0.0,0.0,0,0.0,0.0,0.0,49.03679012346175,19.416943101543794,135,15.0,735.5518518519264,9
8480762,Eric Robinson,Eric,Robinson,45.70027548209511,15.241994087472886,121,43.90000000000009,34.466666666669994,54.96666666667005,64.33666666664305,20.35821674137599,10,69.23333333330015,50.483333333322534,77.95833333327494,45.93333333334336,12.908768194398952,3,37.59999999999991,36.81666666666496,50.88333333335004,0.0,0.0,0,0.0,0.0,0.0,47.096268656716184,16.383277362049796,134,14.88888888888889,701.2111111111076,9
8474673,TJ Brodie,TJ,Brodie,46.4497935103271,15.151854456396492,113,42.48000000000002,36.133333333333,54.666666666599895,51.1721212121218,15.043132012746867,11,48.933333333400014,42.91666666665003,63.116666666649905,58.013333333331914,12.47146467386261,10,55.11333333334983,52.39166666666479,59.12166666666498,0.0,0.0,0,0.0,0.0,0.0,47.70039800995241,15.298010270936304,134,22.333333333333332,1065.308888888937,6
8476331,Dylan DeMelo,Dylan,DeMelo,50.030977011495935,18.977573480664237,116,43.966666666634985,36.0583333333075,60.248333333349876,55.76999999998996,21.01142822942008,13,58.160000000000025,38.36666666660017,65.70000000000027,54.08533333336,12.79674847588426,5,62.06666666670003,38.93333333339979,65.55999999999995,0.0,0.0,0,0.0,0.0,0.0,50.739029850747755,19.079255406587205,134,22.333333333333332,1133.1716666666998,6
8477903,Garnet Hathaway,Garnet,Hathaway,43.220940170943265,14.009758529820866,117,41.66666666660012,34.66666666669994,50.53333333334001,34.809259259247796,9.79213942469602,9,37.10000000000002,26.33333333330006,40.799999999999955,32.414285714289974,8.012210069905676,7,31.36666666659994,29.916666666669983,32.50000000002992,0.0,0.0,0,0.0,0.0,0.0,42.08295739348587,13.862477296683405,133,14.777777777777779,621.8925925926246,9
8480069,Cale Makar,Cale,Makar,52.94688473520267,21.01725853775032,107,48.36666666665997,38.250000000015035,64.85000000000002,57.76428571430072,20.89635596806568,14,52.850000000049874,40.04166666665003,73.54166666672495,74.67777777778161,25.465925248568954,12,80.36666666666991,55.8249999999974,91.687500000005,0.0,0.0,0,0.0,0.0,0.0,55.4146616541374,22.33404686302885,133,22.166666666666668,1228.358333333379,6
8477353,Tyler Motte,Tyler,Motte,45.60085910652875,13.448786948860748,97,45.89999999999998,35.666666666667,53.33333333330006,46.0709876543248,23.074489589295798,27,36.96666666669989,29.799999999999955,57.06666666668505,32.633333333355594,9.89672286451996,9,29.533333333300106,24.433333333399787,33.766666666700075,0.0,0.0,0,0.0,0.0,0.0,44.81879699248315,16.044951398693875,133,14.777777777777779,662.3222222222508,9
8476878,Zemgus Girgensons,Zemgus,Girgensons,47.15299999999958,16.257426945822264,110,44.33333333333502,35.30500000000001,57.44583333332491,39.22205128205614,14.088062810082977,13,34.400000000000006,27.866666666600167,47.679999999999836,50.248333333310065,17.435618795372864,10,45.78333333330011,37.63333333329996,63.24166666662495,0.0,0.0,0,0.0,0.0,0.0,46.61052631578785,16.353235952620363,133,14.777777777777779,688.7999999999761,9
8476892,Colton Parayko,Colton,Parayko,49.64791666666656,19.330095701430494,104,46.73333333333004,35.241666666699984,63.33333333333252,51.07549019608474,15.749878220973198,17,50.733333333299925,42.23333333330015,62.533333333330006,60.00757575759454,23.157496946567463,11,55.0,47.55000000003503,68.49166666670004,0.0,0.0,0,0.0,0.0,0.0,50.69507575757805,19.47147948179238,132,26.4,1338.3500000000608,5
8479365,Trent Frederic,Trent,Frederic,47.586837606835616,15.56025148805348,117,45.43333333332998,35.43333333332998,58.60000000000002,50.55277777777502,20.542131314710808,12,48.21666666669995,38.76666666665011,60.324999999999896,36.35555555557662,4.068153947793617,3,38.69999999999999,34.66666666669991,39.21666666666502,0.0,0.0,0,0.0,0.0,0.0,47.60121212121058,16.03158951893934,132,14.666666666666666,698.1511111110884,9
8480068,Ryan Poehling,Ryan,Poehling,46.648730158734956,13.311801601573611,105,45.79999999999973,37.5,53.56666666670003,48.553921568631786,20.9510412250169,17,44.03333333339992,35.14999999999998,59.56666666670003,40.73666666668998,15.312873668905638,10,37.366666666699984,30.558333333354966,49.37500000004985,0.0,0.0,0,0.0,0.0,0.0,46.44621212121827,14.775893723066186,132,16.5,766.3625000001014,8
8480807,Mattias Samuelsson,Mattias,Samuelsson,51.132233333334696,20.291112718273357,100,47.196666666649875,34.09583333333494,65.19166666667248,49.556851851844485,23.808701969490816,18,45.86666666664996,31.212499999950182,56.64166666665005,53.39487179487464,23.288644370307072,13,50.40000000000009,41.5,56.76666666666995,0.0,0.0,0,0.0,0.0,0.0,51.14030534351177,21.138982739370352,131,18.714285714285715,957.0542857142916,7
8479314,Matthew Tkachuk,Matthew,Tkachuk,48.85911949685269,14.945802880849266,106,46.2166666666501,37.00833333332516,60.42499999999973,78.87166666666702,31.475539047531026,10,79.0666666666499,48.07500000005007,110.4791666666176,69.36777777777134,30.91552077341006,15,58.133333333300016,41.516666666664946,98.74999999997007,0.0,0.0,0,0.0,0.0,0.0,53.49847328243989,21.475819039952945,131,16.375,876.0374999999532,8
8474150,Mikael Backlund,Mikael,Backlund,47.49713261649357,15.940108865095784,93,43.96666666669989,35.36666666666997,55.866666666699984,56.53055555556792,26.456676967692022,24,47.333333333300004,38.08333333333255,75.72083333334997,49.878571428585865,23.10629546299084,14,41.35000000000002,31.216666666617556,63.541666666674814,0.0,0.0,0,0.0,0.0,0.0,49.40661577608959,19.431592421922208,131,21.833333333333332,1078.7111111112893,6
8478460,Zach Werenski,Zach,Werenski,58.706481481485405,20.710423961503857,108,57.73333333329995,43.85416666667996,70.21666666670012,65.84444444443736,21.26501531961108,15,64.20000000000005,57.649999999950296,72.34999999998507,78.0916666666463,16.793126487403477,8,74.86666666664995,69.14166666662527,88.31666666662505,0.0,0.0,0,0.0,0.0,0.0,60.70763358778745,21.1516809225733,131,21.833333333333332,1325.450000000026,6
8476457,Adam Larsson,Adam,Larsson,52.568141592921904,15.901059555046617,113,49.35000000000002,39.899999999999864,62.90000000000009,52.52666666666393,14.302942976102393,10,50.11666666669987,46.38333333335004,57.10833333327503,73.13809523810572,21.61087636641143,7,72.86666666669998,58.33333333335008,83.2833333333499,0.0,0.0,0,0.0,0.0,0.0,53.672564102565815,16.799633678031483,130,21.666666666666668,1162.9055555555926,6
8475343,Nic Dowd,Nic,Dowd,45.747549019609075,14.940265663982084,102,44.25,35.24166666662495,52.68333333332503,45.12017543859103,16.002239041931826,19,38.53333333339992,32.03333333330011,61.43333333334988,60.05555555555222,23.30304913023482,9,50.46666666660008,44.39999999999998,72.63333333330002,0.0,0.0,0,0.0,0.0,0.0,46.64641025641019,16.235086250935957,130,16.25,758.0041666666656,8
8471214,Alex Ovechkin,Alex,Ovechkin,48.87400611619824,16.840353008634356,109,46.96666666667005,36.93333333329974,55.13333333329979,90.37575757574277,24.03007833591161,11,100.26666666660003,73.8666666666999,112.2499999999851,88.35925925925663,36.17199918968175,9,106.46666666670012,54.23333333333994,115.40000000000003,0.0,0.0,0,0.0,0.0,0.0,55.16770025838829,24.416935579995275,129,16.125,889.5791666665111,8
8478020,Michael Amadio,Michael,Amadio,44.37336182336527,15.124819237903012,117,43.06666666659976,32.700000000000045,52.733333333299925,44.12499999999502,10.271448877199864,12,42.016666666684955,36.57083333332747,50.95833333330006,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,44.350258397935484,14.74108366901276,129,16.125,715.1479166667098,8
8476822,Luke Glendening,Luke,Glendening,42.44283333333189,14.568659713955059,100,40.83333333336492,30.887500000002554,49.250000000025125,40.57083333333548,19.61940640383614,20,30.800000000049977,26.624999999999886,54.99166666669987,34.60000000003328,10.975536770819671,9,32.0,24.56666666670003,35.83333333339988,0.0,0.0,0,0.0,0.0,0.0,41.605426356590684,15.386590630923456,129,14.333333333333334,596.3444444444665,9
8473986,Alex Killorn,Alex,Killorn,48.5221014492785,16.256200249445296,92,47.7833333333335,35.89166666663996,57.91250000000251,45.11041666666874,19.927506965358727,32,41.34166666666488,30.466666666667493,54.541666666674985,53.78000000000797,26.149608877472108,5,36.63333333334003,34.799999999999955,81.26666666670008,0.0,0.0,0,0.0,0.0,0.0,47.87958656331056,17.80517292179059,129,18.428571428571427,882.3523809524374,7
8482097,Jack Quinn,Jack,Quinn,46.22636054421576,16.24672981633597,98,44.81666666668494,32.34166666662503,54.94166666665001,55.69583333333691,22.839195947503264,16,47.099999999950114,42.86666666662512,65.84166666667247,68.83333333333782,20.61806016001418,14,71.70833333334986,50.39166666667512,85.31666666662517,0.0,0.0,0,0.0,0.0,0.0,49.88268229166613,19.171069852286177,128,16.0,798.122916666658,8
8479442,Troy Stecher,Troy,Stecher,45.47488095237777,15.033442910384526,112,44.50000000004991,33.291666666666885,56.34583333329999,46.08555555555256,15.663937311499057,12,45.76666666665005,34.02166666667517,59.02499999999495,37.92999999999993,12.229452154532458,4,32.939999999999955,28.62999999999994,42.239999999999945,0.0,0.0,0,0.0,0.0,0.0,45.296354166663605,15.073552747678361,128,18.285714285714285,828.2761904761345,7
8482720,Matthew Knies,Matthew,Knies,48.14815533980346,15.663470690525521,103,46.999999999997,36.0333333333499,57.633333333300016,50.78962962962449,20.84964377495264,18,50.31666666665012,33.266666666672485,64.80000000002508,62.657142857142944,23.484041959519928,7,53.799999999999955,48.816666666650235,65.55000000004998,0.0,0.0,0,0.0,0.0,0.0,49.313072916664034,17.31626117191244,128,18.285714285714285,901.7247619047139,7
8478136,Jacob Middleton,Jacob,Middleton,51.10533950617485,17.64920256035019,108,48.53333333330011,37.64166666666753,59.116666666680004,57.03722222221669,29.440497770085667,12,49.875,34.23999999999995,76.03000000000009,62.885238095247175,22.212899288146264,7,55.88000000000011,45.80000000001499,80.58333333334997,0.0,0.0,0,0.0,0.0,0.0,52.315118110237904,19.58304169233749,127,21.166666666666668,1107.3366666667023,6
8479345,Jakob Chychrun,Jakob,Chychrun,53.46370716511011,16.721941178777026,107,51.26666666669985,40.941666666685194,62.76666666665005,56.27976190475,30.360194267745417,14,47.125,36.29999999997517,75.13750000000005,78.32777777778169,17.32645607868683,6,76.86666666666,67.14166666666745,82.416666666665,0.0,0.0,0,0.0,0.0,0.0,54.948818897637565,19.4745057542034,127,21.166666666666668,1163.0833333333287,6
