# Columbus Blue Jackets Goalies Comprehensive Analytics - Team-Internal Percentiles + Basic Stats + Zone Metrics
# Combines advanced analytics (40 metrics) with traditional stats (GP, W, L, GAA, SA, SV, SV%) and zone analytics (xG, Corsi, rebounds)
# Percentiles represent rankings within the CBJ goalie group (not league-wide)
# Example: 0.85 = 85th percentile among CBJ goalies = better than 85% of teammates
# Note: Zone analytics available for all 3 players
#
Player Name,Player Jersey Number,Player Current Team,Player ES TOI (Minutes),Player PP TOI (Minutes),Player SH TOI (Minutes),DZ True Turnover Rate,DZ True Turnover Rate (percentile),Dump Out to D2D Pass Ratio,Dump Out to D2D Pass Ratio (percentile),Dump-Out Success Rate,Dump-Out Success Rate (percentile),Inner Slot Save Percentage,Inner Slot Save Percentage (percentile),LPR's per 20,LPR's per 20 (percentile),No Rebound Percentage,No Rebound Percentage (percentile),Outlet Pass Success Rate,Outlet Pass Success Rate (percentile),Outlet Passes per 20,Outlet Passes per 20 (percentile),Outlet to D2D Pass Ratio,Outlet to D2D Pass Ratio (percentile),Rebound Recovery Percentage,Rebound Recovery Percentage (percentile),Save Percentage,Save Percentage (percentile),Slot Save Percentage,Slot Save Percentage (percentile),Stretch Passes per 20,Stretch Passes per 20 (percentile),Stretch to Outlet Pass Ratio,Stretch to Outlet Pass Ratio (percentile),SH Inner Slot Save Percentage,SH Inner Slot Save Percentage (percentile),SH Save Percentage,SH Save Percentage (percentile),SH Slot Save Percentage,SH Slot Save Percentage (percentile),Total TOI(sec),Total TOI(min),GP,W,L,OTL,GAA,SV%,AXGA,ISS%,TOI (sec),TOI (min),Total Games played,Total TOI/GP (sec),Total TOI/GP (min),Expected Goals For WOI,Actual to Expected Goals For WOI,Expected Goals Against WOI,Actual to Expected Goals Against WOI,Shot Attempts For WOI,Corsi Ratio,Shot Attempts Against WOI,Shots On Net For WOI,Shots On Net Ratio,Shots On Net Against WOI,Inner Slot Shots On Net For WOI,Inner Slot Shots On Net Against WOI,Inner Slot Shots On Net Corsi Ratio,Successful Pass to Slot For WOI,Successful Pass to Slot Against WOI,DZ Rebound Recovery Rate WOI,Successful OZ Rebound LPRs Against WOI,TOI Seconds with Puck in OZ,Percentage of Play in OZ,TOI Seconds with Puck in DZ,Percentage of Play in DZ,TOI Seconds with Puck in NZ,Percentage of Play in NZ
Elvis Merzlikins,90,Columbus,2695.3,185.6,246.8,0.1555023923445,0.275,0.036259541984733,0.7375,0.296875,0.575,0.80064308681672,0.575,5.6765305144433,0.9625,0.34348165495706,0.2625,0.55263157894737,0.15,0.62330531138985,0.7,0.16030534351145,0.4,0.52913198573127,0.4875,0.91304347826087,0.425,0.84228187919463,0.5875,0.029681205304279,0.8,0.047619047619048,0.7625,0.6969696969697,0.25925925925926,0.83700440528634,0.30864197530864,0.7563025210084,0.22222222222222,190261.3,3171:01,53,26,21,5,3.1787862271518166,0.9004149377593361,0.0104636970338705,0.7806122448979592,190261.3,3171:01,53,3589.8358490566043,59:50,148.3189254848403,13.681074515159708,167.44698983320268,0.5530101667973213,2953,0.4771368557117466,3236,1576,0.4829911124731841,1687,366,392,0.4828496042216358,625,827,0.5224775224775224,479,68417.26666666675,0.3595963375981702,79874.60000000003,0.4198152750979838,41969.43333333338,0.2205883873038467
Daniil Tarasov,40,Columbus,937.5,74.8,75.5,0.16425120772947,0.2375,0.045112781954887,0.825,0.33333333333333,0.725,0.73394495412844,0.1125,3.9468748277687,0.4625,0.29368932038835,0.025,0.55882352941176,0.175,0.40535471204111,0.35,0.14285714285714,0.35,0.52577319587629,0.4125,0.88602150537634,0.1,0.7799043062201,0.075,0.0,0.3625,0.0,0.3625,0.83870967741935,0.90123456790123,0.89156626506024,0.85185185185185,0.85714285714286,0.88888888888889,66027.09999999999,1100:27,20,7,10,2,3.5439993578394327,0.8853615520282186,0.1450295094777957,0.7534246575342466,66027.09999999999,1100:27,20,3301.3549999999996,55:01,46.809968710294925,4.190031289705075,62.340033909655176,2.659966090344824,990,0.4775687409551374,1083,511,0.474025974025974,567,104,146,0.416,203,292,0.5194444444444445,174,24331.4333333333,0.3685067696950692,26925.300000000007,0.4077916491864705,14770.366666666669,0.22370158111846
Jet Greaves,73,Columbus,582.6,39.2,34.2,0.083969465648855,0.975,0.034883720930233,0.7125,0.5,0.975,0.90909090909091,1.0,4.2222980820392,0.6125,0.41176470588235,0.9125,0.83333333333333,0.9875,0.85819066708114,0.9125,0.2906976744186,0.8625,0.48888888888889,0.125,0.94736842105263,1.0,0.93288590604027,1.0,0.0,0.3625,0.0,0.3625,0.71428571428571,0.33333333333333,0.9,0.92592592592593,0.85714285714286,0.88888888888889,39605.16666666667,660:05,11,7,2,2,1.9088418598583512,0.9401709401709402,-1.076932796698478,0.8831168831168831,39605.16666666667,660:05,11,3600.4696969696975,60:00,30.722125756496094,7.277874243503902,32.84780636167852,-11.847806361678522,661,0.4951310861423221,674,351,0.5,351,80,77,0.5095541401273885,153,200,0.4818652849740932,101,15211.133333333331,0.3840694185522932,15782.4,0.3984934625532864,8611.633333333331,0.2174371188944202
