Player,Position,Team,ES IND XGFP20,ES ACT2XPF,SOO,SOOdiff,SOT%,ES ISF (P20 WOI),ES ISAg (P20 WOI),ES ISF% (WOI),ES P2SAg (P20 WOI),ES XGFP20 (WOI),ES XGAP20 (WOI),ES OPREB (P20 WOI),ES OddMRAg (P20),ES OZSTART %,XGF %,ES CORSIFOR%
"Brendan Guhle","D","Anaheim",0.04400615764961971,-0.04400615764961971,22.14751402153884,-0.849903693609402,0.09660226908965786,1.6098224723551322,1.14987319453938,0.5833333333333334,3.2196449447102644,0.6201724789963905,0.7289476372214813,2.29974638907876,1.14987319453938,0.2727272727272727,0.4596866294863235,0.4370860927152318
"Colton White","D","Anaheim",0.07307145118248486,-0.07307145118248486,21.743597916570028,1.8949174874493309,0.07251367253124578,1.7771436397048295,1.7198164255208026,0.5081967213114754,4.700831563090194,0.8584848026979133,0.9249999234374692,3.038342351753418,0.5732721418402675,0.28524590163934427,0.48135248377380646,0.4684431977559607
"Greg Pateryn","D","Anaheim",0.08177927587423642,0.09183769614931774,25.68357068896163,-5.710589384221961,0.0709927191483988,2.257020636306204,1.9097866922590958,0.5416666666666666,6.25021099284795,0.9607123954860778,1.0043209530663064,2.08340366428265,0.17361697202355417,0.16494845360824742,0.488903863231544,0.4046511627906977
"Gustav Lindström","D","Anaheim",0.04796179772697359,-0.026548941805159064,22.35777084817396,-0.7304911590873228,0.08288501712434916,1.7772670415106058,2.0984598803378236,0.4585635359116022,4.53952545542468,0.8227032398312923,0.995225743904873,2.7408455579922593,0.7922756691071375,0.3211125158027813,0.452549712992909,0.44910868315123637
"Hunter Drew","D","Anaheim",0,0,20.273074103806593,-6.369692987931342,0.11656589853824184,0,1.9012410879323982,0,5.703723263797194,0,0.8950636306286225,3.8024821758647964,0,0.2857142857142857,0,0.36363636363636365
"Jacob Trouba","D","Anaheim",0.12092805421200192,-0.003453751715672972,23.93076707636026,-2.984510714643299,0.12933740992224876,2.036221243269702,2.3103279490944693,0.46846846846846846,4.4640234948605,0.8742747137887986,0.9786853991961876,3.0804372654592926,0.8875836188611521,0.28705882352941176,0.47182597599492015,0.487136086662153
"Mark Pysyk","D","Anaheim",0.051470779342989194,0.004702655095591144,23.580234478187243,-2.330398959882059,0.07898846901017285,1.348162426525928,1.9098967709117314,0.41379310344827586,4.269181017332105,0.7265316523546989,0.8390050184087647,2.977192025244758,0.7302546477015444,0.2661955241460542,0.4640783355144226,0.4682306940371456
"Nathan Beaulieu","D","Anaheim",0.08058006984137903,-0.08058006984137903,22.851167568053327,-1.3388651121270803,0.09135508418894502,1.0441523513203514,1.7086129385242115,0.3793103448275862,4.081686464252282,0.5395200381158635,1.0012127309351988,3.6070717591066686,0.6644605872038599,0.2611464968152866,0.35017106726960445,0.4090909090909091
"Radko Gudas","D","Anaheim",0.04838103643375732,-0.015616039280216428,22.98949767144935,5.333481393564292,0.08105205889755836,2.522904780822648,1.523572367639651,0.6234817813765182,4.161154638499692,1.0936260542039282,0.8211086544284485,1.9167523334821417,0.8191249288385221,0.23835125448028674,0.5711632265678541,0.549492385786802
"Scott Harrington","D","Anaheim",0.06765972380006655,-0.06765972380006655,24.31862500217329,-5.8495565698173815,0.0746361545020474,0.42766010525190384,1.4968103683816636,0.2222222222222222,4.918091210396894,0.3763122050748958,0.9031043475783371,2.565960631511423,1.0691502631297596,0.22666666666666666,0.29412797911243665,0.3475609756097561
"Dysin Mayo","D","Arizona",0.04605987205877586,0.02074805006174471,23.590170168553627,-5.549535749234995,0.0769032870825598,1.4530723061213224,2.1879594494470487,0.39908256880733944,4.793468412147351,0.6808395026287147,1.057549312577325,3.3069921449657684,0.7682911043859866,0.25466417910447764,0.3916497256961581,0.41228851291184326
"Patrik Nemeth","D","Arizona",0.05222823883954418,-0.009927153816713321,23.2086304001519,-4.837778570063775,0.07267924264140828,1.7977961134703115,2.051602623607297,0.46703296703296704,3.8493987370776086,0.736938361061342,0.9153571698050328,3.4052373443378845,0.8883227854794481,0.28898426323319026,0.44600880853011277,0.40815121086828116
"Andrew Peeke","D","Boston",0.03333071485542512,-0.03333071485542512,24.143210782264223,-2.800607455321794,0.06753696528372234,1.5415314258309287,2.131334753974936,0.4197080291970803,4.879282078282244,0.7436042697156263,1.0377217679535375,2.8417796719665818,0.7372541601800094,0.2555886736214605,0.4174442263745386,0.4530386740331492
"Anton Stralman","D","Boston",0.07169337005858266,0.047207539657231734,23.237947278129802,-4.415856812259627,0.09533374162756116,1.6794753497358783,2.4820564903176257,0.4035714285714286,4.592547637773332,0.7684677508296568,1.0460405902790522,3.106286266325651,0.817443754296224,0.23764093668690373,0.42351293373504373,0.4387175324675325
"Charlie McAvoy","D","Boston",0.10070005394650658,-0.04720341717603908,23.96214477601053,2.2772106739287725,0.13288851255088557,2.902192544797862,1.511279988765707,0.6575757575757576,3.316791479768985,1.2248634641007832,0.744986404422539,1.9927497196999142,0.6285854820529931,0.39855508729680916,0.6218054906991413,0.5721891637958033
"Dan Renouf","D","Boston",0.04124151958940498,-0.04124151958940498,24.286167345515743,-5.537522371626148,0.06265629219257568,1.8094998743402875,3.618999748680575,0.3333333333333333,3.9808997235486325,0.9001572524881092,1.1796952090402835,1.8094998743402875,0,0.2711864406779661,0.43279860910260093,0.5588235294117647
"Hampus Lindholm","D","Boston",0.0718955296794733,-0.013001341676955594,24.260359653475163,-0.8109544953897992,0.12836078966476439,2.0760201270887495,2.0465730330874905,0.5035714285714286,4.034251878172463,0.827986841826925,0.9362276249686173,2.915262306124627,0.6036654270258065,0.3646003262642741,0.46932323558759353,0.5034116755117514
"Henri Jokiharju","D","Boston",0.04112199888512313,-0.00529302847537406,23.753732504022175,-1.207942188850512,0.07968635310491938,2.006422342945948,2.5259424138873094,0.4426877470355731,5.1414572537989915,0.8002770606158253,1.1240535802410414,3.2425218220822907,0.7344938933998559,0.36927480916030536,0.4158729501181136,0.48175865294667913
